id	x	y
M_cpd02498_c0	4075.5232927048937	-14900.698436335791
R_rxn00898_LSQBKT_c0_RSQBKT_	5015.4046183631835	-13749.844090537945
M_cpd00809_c0	13519.485847501583	2885.5637957259582
R_rxn01069_LSQBKT_c0_RSQBKT_	12725.372529491508	2716.0703204561755
M_cpd00668_c0	4535.265040781263	-13058.880005952551
R_rxn02113_LSQBKT_c0_RSQBKT_	4742.570372051098	-13846.318003936754
M_cpd00361_c0	3767.014911069447	-14981.66555025777
M_cpd00062_c0	2157.5688033970696	-12007.70156435476
R_rxn00117_LSQBKT_c0_RSQBKT_	2897.9290546366183	-12685.194172510444
R_rxn00555_LSQBKT_c0_RSQBKT_	-1448.778043466702	-17600.47278287628
M_cpd00288_c0	-905.6752489961028	-16899.749357412253
R_rxn00260_LSQBKT_c0_RSQBKT_	16528.919708185822	-6218.553954123604
M_cpd00939_c0	-345.9443974717736	-18396.747605863868
R_rxn02484_LSQBKT_c0_RSQBKT_	-332.0314162690966	-17656.878408671517
M_cpd02775_c0	-318.193640370226	-16921.008504436963
M_cpd00069_c0	11824.8145590697	-3002.292564626781
R_rxn00527_LSQBKT_c0_RSQBKT_	12611.84320021434	-3202.1172828625963
M_cpd00868_c0	12793.831048099977	-5236.493398513268
M_cpd00209_e0	-974.551094384462	12161.013533601303
R_rxn05171_LSQBKT_c0_RSQBKT_	-107.046231068139	1500.1856899777795
M_cpd00209_c0	-762.0369808760622	12176.177546331086
R_rxn04052_LSQBKT_c0_RSQBKT_	17572.279942712703	1758.0038722758402
M_cpd03421_c0	16842.65455003436	1657.3363292363995
R_rxn04045_LSQBKT_c0_RSQBKT_	12543.13596429045	3461.485834338119
M_cpd00149_c0	11778.871867394239	3177.7629759798906
M_cpd00504_c0	15428.986103549194	766.2191700067656
R_rxn01974_LSQBKT_c0_RSQBKT_	14617.985539328458	725.944055684815
M_cpd00516_c0	13806.98497510772	685.6689413628643
M_cpd11581_c0	6663.453878070325	-12112.033620116381
R_rxn12645_LSQBKT_c0_RSQBKT_	7493.564154889211	-10637.605005665493
M_cpd00132_c0	6910.913400277473	-10053.818974591955
M_cpd02978_c0	12850.593927379641	5095.607099609769
R_rxn00299_LSQBKT_c0_RSQBKT_	13605.417586887184	5394.915039777819
M_cpd00177_c0	5361.336516111283	-12742.018943676536
R_rxn00839_LSQBKT_c0_RSQBKT_	5603.411265497879	-11743.676008375378
M_cpd02737_c0	874.2975776444111	-13796.324863735454
R_rxn03020_LSQBKT_c0_RSQBKT_	5759.864566237799	-11667.737748963946
M_cpd02246_c0	7569.3424379758735	-9567.918010552632
M_cpd00971_c0	7237.983843431344	-11777.714798815043
M_cpd02438_c0	6502.019612516964	-12199.455600904686
M_cpd00895_c0	-3594.828946145457	-11658.353436397216
M_cpd00971_e0	8325.270057976786	-11035.979995530764
M_cpd00117_c0	7961.53588589804	-13238.377934534039
R_rxn00283_LSQBKT_c0_RSQBKT_	12034.282926077518	-10827.159297577513
R_rxn01022_LSQBKT_c0_RSQBKT_	14635.809163653626	74.74038474960749
M_cpd00128_c0	15447.47795674454	126.99911768006206
M_cpd02574_c0	15447.969347436529	30.774025759126676
M_cpd15678_c0	-7331.019706739371	-10750.269487756992
R_rxn10221_LSQBKT_c0_RSQBKT_	-6873.535230727041	-10079.410371244649
M_cpd15684_c0	-1073.890348883954	-1052.9841017669257
R_rxn09177_LSQBKT_c0_RSQBKT_	8745.126774118706	-9635.087010743191
M_cpd02201_c0	10647.63746705252	-8816.506812236885
M_cpd02535_c0	4473.492007505408	-14786.093914850711
R_rxn03437_LSQBKT_c0_RSQBKT_	6752.788383656642	-12985.081634150474
M_cpd00508_c0	6404.320468717158	-12251.026705299862
M_cpd00807_c0	-11266.577515181398	-12628.77694372693
R_rxn02320_LSQBKT_c0_RSQBKT_	-8721.853519226053	-15355.939280589908
M_cpd00930_c0	-5265.695639219859	-16083.974180379082
R_rxn07587_LSQBKT_c0_RSQBKT_	19882.49855680736	5435.144445049573
M_cpd08372_c0	20596.308421548165	5630.27383032692
M_cpd00956_c0	-10399.067983032019	-11423.663557908136
R_rxn02507_LSQBKT_c0_RSQBKT_	-9852.45721126726	-10823.196519519905
M_cpd00141_c0	-12021.65099014491	4979.161723739038
R_rxn00669_LSQBKT_c0_RSQBKT_	-11271.452665214256	4668.442440025843
M_cpd00086_c0	-1399.621555147522	550.5229353682116
R_rxn01333_LSQBKT_c0_RSQBKT_	-3786.965445883284	-17249.18817543846
M_cpd00236_c0	-3506.6393637927013	-16556.72843203933
M_cpd03706_c0	2045.4165533073988	-13671.841394759378
R_rxn00714_LSQBKT_c0_RSQBKT_	2291.050063612654	-12808.71709446424
M_cpd00274_c0	15090.188517278635	-3305.588376218679
R_rxn01434_LSQBKT_c0_RSQBKT_	14296.996319192784	-3131.835284459903
M_cpd00171_c0	-652.1410160798008	-13808.609202057476
R_rxn01116_LSQBKT_c0_RSQBKT_	-1431.9255301019473	-14565.784746323909
M_cpd15523_c0	-12867.861032965531	1931.3975345037654
R_rxn08308_LSQBKT_c0_RSQBKT_	-12064.855871670725	1810.8707286309618
M_cpd15422_c0	-1484.2043385005477	243.21488765318557
M_cpd00096_c0	-511.1256109471882	1414.484573911594
R_rxn00409_LSQBKT_c0_RSQBKT_	-4299.959588460206	11417.107669528616
R_rxn02213_LSQBKT_c0_RSQBKT_	-1398.6447501078817	-19084.81828215809
M_cpd01716_c0	-1452.7311378106322	-19822.83905602917
M_cpd02693_c0	16793.202086299258	2100.033258954318
R_rxn03062_LSQBKT_c0_RSQBKT_	16062.8902962073	2008.705884894381
M_cpd02605_c0	15445.932875955714	252.7085108785625
M_cpd03607_c0	5681.169268428032	10796.495530655719
R_rxn03446_LSQBKT_c0_RSQBKT_	711.962148524725	1324.811646638139
M_cpd03608_c0	5868.840151127276	10695.640012664804
R_rxn01519_LSQBKT_c0_RSQBKT_	3069.0634737125924	-14310.602551755925
M_cpd00299_c0	-3299.7089770786965	-15091.475231619548
M_cpd00338_c0	21118.00033758877	3152.453923787068
R_rxn00029_LSQBKT_c0_RSQBKT_	20386.11010483232	3043.198776559528
M_cpd00689_c0	19658.17603549618	2934.5341976953805
R_rxn03491_LSQBKT_c0_RSQBKT_	11299.367359597438	4600.467071163975
M_cpd03835_c0	1398.0970245065814	554.3831798186554
R_rxn01964_LSQBKT_c0_RSQBKT_	-8759.235667737741	-9622.26244274344
M_cpd00065_c0	-8275.224602336162	-8964.410620943818
M_cpd00644_c0	12218.349003124771	-9452.653153365987
R_rxn12510_LSQBKT_c0_RSQBKT_	11576.110565104489	-8955.78919942158
R_rxn09207_LSQBKT_c0_RSQBKT_	-12011.81553696383	2134.5462060949526
M_cpd15554_c0	-12811.290472702734	2276.6160027629003
M_cpd00863_c0	-9242.234685944388	-15910.408480297621
R_rxn02380_LSQBKT_c0_RSQBKT_	-8870.536117053145	-15270.533356633478
R_rxn00474_LSQBKT_c0_RSQBKT_	-8826.001846360503	-9561.058278665652
R_rxn03435_LSQBKT_c0_RSQBKT_	11073.33208251374	-11808.16076238683
M_cpd10162_c0	4290.9301291545235	-14840.101840173265
M_cpd00533_c0	-3432.009312895834	-13391.201890651797
R_rxn01673_LSQBKT_c0_RSQBKT_	-1826.2039990546539	-12883.21089456494
M_cpd00356_c0	-464.9916438865697	-12191.135417635047
M_cpd15604_c0	13817.7211684017	416.6025831695762
R_rxn12845_LSQBKT_c0_RSQBKT_	13011.152759207209	-148.48527393191705
R_rxn00832_LSQBKT_c0_RSQBKT_	-3953.313867476098	-14091.976634426455
M_cpd02884_c0	-3733.9854402835126	-13310.158854489706
M_cpd00175_c0	19578.621915459713	3425.337923691718
R_rxn00295_LSQBKT_c0_RSQBKT_	20303.610128871784	3552.176760069113
R_rxn02187_LSQBKT_c0_RSQBKT_	4801.659370433629	-13825.938061857754
M_cpd02569_c0	3859.2613220996354	-14958.168539221164
M_cpd00206_c0	-4270.457284284096	-14846.006149234376
R_rxn01219_LSQBKT_c0_RSQBKT_	-3710.5126080223267	-14157.845605377513
M_cpd03834_c0	-356.3496817263677	1461.1744948271978
R_rxn03514_LSQBKT_c0_RSQBKT_	-3136.523003471458	11789.920417402926
M_cpd03839_c0	-3345.2817476369355	12574.626596003842
R_rxn01270_LSQBKT_c0_RSQBKT_	15399.358184048928	-4991.103236696801
M_cpd00616_c0	15426.124733121389	-6961.066852012019
M_cpd00219_c0	14704.57718261963	-4734.5658597575875
M_cpd15524_c0	-9975.089254045373	8355.222221690368
R_rxn08309_LSQBKT_c0_RSQBKT_	-9352.604434318588	7833.8234786829535
M_cpd15527_c0	9487.081907907415	8905.471400922908
R_rxn08312_LSQBKT_c0_RSQBKT_	8895.050666805293	8349.734943994734
M_cpd15420_c0	1082.6343305794628	1043.9918133063873
R_rxn05144_LSQBKT_c0_RSQBKT_	1282.1309178333481	-12948.678863480081
M_cpd00016_c0	1446.1369825388247	-12113.987280319123
R_rxn00410_LSQBKT_c0_RSQBKT_	1757.0413188425136	-12892.825516692614
R_rxn05221_LSQBKT_c0_RSQBKT_	8655.920936307031	-9715.306312433058
M_cpd00129_e0	11511.631872530023	-7654.103973121277
M_cpd00129_c0	10275.287106488144	-6577.1175205585705
R_rxn09210_LSQBKT_c0_RSQBKT_	21548.496267163555	-7891.32515006436
M_cpd15557_c0	22821.799428148122	-8357.624474776194
M_cpd00203_c0	14919.154582010246	-15275.036188437745
R_rxn00782_LSQBKT_c0_RSQBKT_	15433.415436841628	-15801.56422490693
M_cpd00332_c0	-2362.2793495419733	11969.111757967989
R_rxn01607_LSQBKT_c0_RSQBKT_	-2519.5064669049307	12765.744442186842
M_cpd00812_c0	-2676.733584267888	13562.377126405694
R_rxn01000_LSQBKT_c0_RSQBKT_	7688.668505886205	-12453.789487806254
M_cpd00143_c0	6582.88186955534	-12156.012598359694
M_cpd03560_c0	-12192.378813899353	4545.1119742398205
R_rxn00675_LSQBKT_c0_RSQBKT_	-11431.526400981564	4261.479102807087
M_cpd02894_c0	3582.0964812278266	-15026.95207948622
R_rxn02305_LSQBKT_c0_RSQBKT_	4034.9886030324196	-14068.80815753056
M_cpd02654_c0	3674.6254613947776	-15004.593687216899
M_cpd00793_c0	3785.0345456072646	-13295.7320027353
M_cpd01727_c0	14664.868552172342	-13416.296297693589
R_rxn02296_LSQBKT_c0_RSQBKT_	14118.883307223276	-12916.79643553354
M_cpd00782_c0	13575.849333868533	-12419.996572628404
M_cpd11585_c0	-1337.8079428714425	-687.2306075765829
R_rxn12641_LSQBKT_c0_RSQBKT_	-10851.89953659016	-5574.609981671749
M_cpd15754_c0	-10916.863096256862	5446.292329427885
R_rxn10315_LSQBKT_c0_RSQBKT_	-1351.627852303571	659.6348602653106
M_cpd15772_c0	-11010.306007027859	5254.822702204731
R_rxn00711_LSQBKT_c0_RSQBKT_	2244.821814727487	-14462.823756795338
M_cpd15748_c0	-1186.7679960276423	12142.140738914391
R_rxn10309_LSQBKT_c0_RSQBKT_	-159.3678790018493	1495.53264061419
M_cpd15766_c0	-1398.6229653599444	12119.564917964992
M_cpd11593_c0	1305.2165033462513	747.2789836417089
R_rxn12633_LSQBKT_c0_RSQBKT_	10587.527487250176	6061.7045215617345
M_cpd11440_c0	10013.758739772986	6968.83318078573
R_rxn05250_LSQBKT_c0_RSQBKT_	1241.9374958333847	848.2966794955063
M_cpd11441_c0	10133.927208276225	6792.902129234519
M_cpd03666_c0	10382.370083322661	6406.7457771419795
R_rxn03174_LSQBKT_c0_RSQBKT_	12095.7702678721	4796.299159441718
M_cpd00100_c0	4122.34266662901	11482.434016309
R_rxn00763_LSQBKT_c0_RSQBKT_	520.5377452296821	1411.0479991095974
M_cpd00448_c0	4322.229665053195	11408.695399673625
M_cpd00638_c0	-3011.3997842810345	-15151.639361443107
R_rxn00138_LSQBKT_c0_RSQBKT_	-3527.5420494133255	-15798.980697805186
M_cpd02921_c0	4746.052216153813	-14700.873863874265
R_rxn03136_LSQBKT_c0_RSQBKT_	7265.583680164051	-12705.266222576127
M_cpd02851_c0	-4731.725417026099	-12988.985740921775
R_rxn05165_LSQBKT_c0_RSQBKT_	10959.183264723253	-7014.873211271162
M_cpd00142_c0	-3791.118977495066	14975.58415883924
R_rxn00988_LSQBKT_c0_RSQBKT_	-3591.8447277717237	14188.415959915274
M_cpd00279_c0	-3357.019632299777	13410.19743286257
R_rxn05236_LSQBKT_c0_RSQBKT_	2755.68311964946	-12716.853169871822
R_rxn02835_LSQBKT_c0_RSQBKT_	-5592.638348846153	-16751.059557503082
M_cpd00216_c0	15571.491363542424	-6629.512253184519
R_rxn00726_LSQBKT_c0_RSQBKT_	16134.901857509842	-7179.174189872081
M_cpd00093_c0	16810.996272830187	-7480.000288428442
R_rxn03147_LSQBKT_c0_RSQBKT_	11564.21457837961	-11327.854394597085
M_cpd01017_c0	8795.959868622915	-10664.617479758715
R_rxn00650_LSQBKT_c0_RSQBKT_	10690.625781117718	-7417.726363792423
M_cpd00449_c0	-11917.792764852573	2608.8724794492455
R_rxn01241_LSQBKT_c0_RSQBKT_	-1471.962140290095	308.77735919688615
M_cpd00213_c0	-11961.533714522719	2400.3564727632265
M_cpd15686_c0	-1271.6725853505711	-803.0347661638285
R_rxn10229_LSQBKT_c0_RSQBKT_	-10402.060160195846	-6374.727007775816
M_cpd15692_c0	-11094.394000366252	-6799.012116817954
R_rxn00776_LSQBKT_c0_RSQBKT_	-3658.9193239814	-15769.072686134574
M_cpd00859_c0	-3825.2749344614044	-16486.02583025337
M_cpd11580_c0	379.8039888556236	1455.2542492806394
R_rxn12646_LSQBKT_c0_RSQBKT_	3080.856824493754	11804.5889901754
R_rxn09296_LSQBKT_c0_RSQBKT_	5410.527799038067	-13599.21633535684
M_cpd00025_c0	4382.294269146365	-14813.379119519182
M_cpd00932_c0	16911.299070184934	-7250.3768011574575
R_rxn01255_LSQBKT_c0_RSQBKT_	16212.919084309462	-7001.20380831997
M_cpd03049_c0	4664.14597857314	-13013.40533029537
R_rxn03194_LSQBKT_c0_RSQBKT_	4537.114187408756	-12195.357266206438
M_cpd00094_c0	11310.787113083585	-7947.897261697732
M_cpd00498_c0	4875.535742329431	-12935.691988651717
M_cpd00056_c0	3556.0268437675727	-11670.247344696874
M_cpd15679_c0	-3757.95416806215	12457.524813169923
